Time,Label,Data
6.473764,"/arm/lift_enc",0.000000
6.493527,"/arm/lift_output",0.000000
6.493595,"/arm/lift_enc",0.000000
6.513620,"/arm/lift_output",0.000000
6.513687,"/arm/lift_enc",0.000000
6.533668,"/arm/lift_output",0.000000
6.533736,"/arm/lift_enc",0.000000
6.553592,"/arm/lift_output",0.000000
6.553658,"/arm/lift_enc",0.000000
6.573673,"/arm/lift_output",0.000000
6.573784,"/arm/lift_enc",0.000000
6.593652,"/arm/lift_output",0.000000
6.593720,"/arm/lift_enc",0.000000
6.613922,"/arm/lift_output",0.000000
6.614041,"/arm/lift_enc",0.000000
6.633577,"/arm/lift_output",0.000000
6.633643,"/arm/lift_enc",0.000000
6.653566,"/arm/lift_output",0.000000
6.653634,"/arm/lift_enc",0.000000
6.673582,"/arm/lift_output",0.000000
6.673648,"/arm/lift_enc",0.000000
6.693576,"/arm/lift_output",0.000000
6.693646,"/arm/lift_enc",0.000000
6.713683,"/arm/lift_output",0.000000
6.713806,"/arm/lift_enc",0.000000
