Time,Label,Data
57.178479,"/swerve/output",-0.010426
57.178526,"/swerve/steer_enc",2.693263
57.198148,"/swerve/setpoint",0.000000
57.198258,"/swerve/output",-0.010426
57.198309,"/swerve/steer_enc",2.692488
57.218143,"/swerve/setpoint",0.000000
57.218249,"/swerve/output",-0.010426
57.218346,"/swerve/steer_enc",2.691714
57.238162,"/swerve/setpoint",0.000000
57.238271,"/swerve/output",-0.010426
57.238317,"/swerve/steer_enc",2.693263
57.258131,"/swerve/setpoint",0.000000
57.258241,"/swerve/output",-0.010426
57.258286,"/swerve/steer_enc",2.693263
57.278194,"/swerve/setpoint",0.000000
57.278301,"/swerve/output",-0.010426
57.278348,"/swerve/steer_enc",2.692488
57.298161,"/swerve/setpoint",0.000000
57.298345,"/swerve/output",-0.010426
57.298398,"/swerve/steer_enc",2.692488
57.318216,"/swerve/setpoint",0.000000
57.318324,"/swerve/output",-0.010426
57.318421,"/swerve/steer_enc",2.694814
57.338219,"/swerve/setpoint",0.000000
57.338362,"/swerve/output",-0.010426
57.338409,"/swerve/steer_enc",2.692488
57.358216,"/swerve/setpoint",0.000000
57.358325,"/swerve/output",-0.010426
57.358370,"/swerve/steer_enc",2.694814
57.378236,"/swerve/setpoint",0.000000
57.378398,"/swerve/output",-0.010426
57.378454,"/swerve/steer_enc",2.693263
57.398145,"/swerve/setpoint",0.000000
57.398261,"/swerve/output",-0.010426
57.398310,"/swerve/steer_enc",2.607134
57.418187,"/swerve/setpoint",0.000000
57.418392,"/swerve/output",-0.010426
57.418481,"/swerve/steer_enc",2.694038
57.438150,"/swerve/setpoint",0.000000
57.438316,"/swerve/output",-0.010426
57.438369,"/swerve/steer_enc",2.693263
57.458202,"/swerve/setpoint",0.000000
57.458317,"/swerve/output",-0.010426
57.458364,"/swerve/steer_enc",2.694038
57.478282,"/swerve/setpoint",0.000000
57.478391,"/swerve/output",-0.010426
57.478435,"/swerve/steer_enc",2.692488
57.498232,"/swerve/setpoint",0.000000
57.498338,"/swerve/output",-0.010426
57.498384,"/swerve/steer_enc",2.692488
57.518228,"/swerve/setpoint",0.000000
57.518335,"/swerve/output",-0.010426
57.518381,"/swerve/steer_enc",2.694038
57.538251,"/swerve/setpoint",0.000000
57.538361,"/swerve/output",-0.010426
57.538409,"/swerve/steer_enc",2.692488
57.558156,"/swerve/setpoint",0.000000
57.558261,"/swerve/output",-0.010426
57.558308,"/swerve/steer_enc",2.605634
57.578268,"/swerve/setpoint",0.000000
57.578378,"/swerve/output",-0.010426
57.578424,"/swerve/steer_enc",2.692488
57.598140,"/swerve/setpoint",0.000000
57.598246,"/swerve/output",-0.010426
57.598292,"/swerve/steer_enc",2.691714
57.618258,"/swerve/setpoint",0.000000
57.618449,"/swerve/output",-0.010426
57.618498,"/swerve/steer_enc",2.693263
57.638377,"/swerve/setpoint",0.000000
57.638483,"/swerve/output",-0.010426
57.638530,"/swerve/steer_enc",2.691714
57.658186,"/swerve/setpoint",0.000000
57.658291,"/swerve/output",-0.010426
57.658337,"/swerve/steer_enc",2.692488
57.678205,"/swerve/setpoint",0.000000
57.678319,"/swerve/output",-0.010426
57.678367,"/swerve/steer_enc",2.694038
57.698274,"/swerve/setpoint",0.000000
57.698382,"/swerve/output",-0.010426
57.698432,"/swerve/steer_enc",2.694038
57.718162,"/swerve/setpoint",0.000000
57.718269,"/swerve/output",-0.010426
57.718315,"/swerve/steer_enc",2.692488
57.738139,"/swerve/setpoint",0.000000
57.738261,"/swerve/output",-0.010426
57.738313,"/swerve/steer_enc",2.693263
57.758105,"/swerve/setpoint",0.000000
57.758204,"/swerve/output",-0.010426
57.758251,"/swerve/steer_enc",2.691714
57.778166,"/swerve/setpoint",0.000000
57.778271,"/swerve/output",-0.010426
57.778316,"/swerve/steer_enc",2.691714
57.798369,"/swerve/setpoint",0.000000
57.798472,"/swerve/output",-0.010426
57.798517,"/swerve/steer_enc",2.607134
57.818203,"/swerve/setpoint",0.000000
57.818439,"/swerve/output",-0.010426
57.818492,"/swerve/steer_enc",2.605634
57.838145,"/swerve/setpoint",0.000000
57.838254,"/swerve/output",-0.010426
57.838300,"/swerve/steer_enc",2.692488
57.858237,"/swerve/setpoint",0.000000
57.858344,"/swerve/output",-0.010426
57.858390,"/swerve/steer_enc",2.691714
57.878212,"/swerve/setpoint",0.000000
57.878393,"/swerve/output",-0.010426
57.878445,"/swerve/steer_enc",2.693263
57.898338,"/swerve/setpoint",0.000000
57.898447,"/swerve/output",-0.010426
57.898493,"/swerve/steer_enc",2.694814
57.918344,"/swerve/setpoint",0.000000
57.918508,"/swerve/output",-0.010426
57.918561,"/swerve/steer_enc",2.694814
57.938316,"/swerve/setpoint",0.000000
57.938425,"/swerve/output",-0.010426
57.938470,"/swerve/steer_enc",2.693263
57.958091,"/swerve/setpoint",0.000000
57.958199,"/swerve/output",-0.010426
57.958244,"/swerve/steer_enc",2.692488
57.978160,"/swerve/setpoint",0.000000
57.978264,"/swerve/output",-0.010426
57.978309,"/swerve/steer_enc",2.779343
57.998253,"/swerve/setpoint",0.000000
57.998415,"/swerve/output",-0.010426
57.998466,"/swerve/steer_enc",2.694038
58.018264,"/swerve/setpoint",0.000000
58.018552,"/swerve/output",-0.010426
58.018649,"/swerve/steer_enc",2.691714
58.038248,"/swerve/setpoint",0.000000
58.038397,"/swerve/output",-0.010426
58.038483,"/swerve/steer_enc",2.693263
58.058288,"/swerve/setpoint",0.000000
58.058397,"/swerve/output",-0.010426
58.058444,"/swerve/steer_enc",2.606384
58.078196,"/swerve/setpoint",0.000000
58.078316,"/swerve/output",-0.010426
58.078364,"/swerve/steer_enc",2.692488
58.098265,"/swerve/setpoint",0.000000
58.098380,"/swerve/output",-0.010426
58.098430,"/swerve/steer_enc",2.606384
58.118166,"/swerve/setpoint",0.000000
58.118275,"/swerve/output",-0.010426
58.118322,"/swerve/steer_enc",2.693263
58.138220,"/swerve/setpoint",0.000000
58.138378,"/swerve/output",-0.010426
58.138436,"/swerve/steer_enc",2.692488
58.158369,"/swerve/setpoint",0.000000
58.158521,"/swerve/output",-0.010426
58.158577,"/swerve/steer_enc",2.607885
58.178249,"/swerve/setpoint",0.000000
58.178357,"/swerve/output",-0.010426
58.178402,"/swerve/steer_enc",2.694814
58.198256,"/swerve/setpoint",0.000000
58.198372,"/swerve/output",-0.010426
58.198419,"/swerve/steer_enc",2.694038
58.218199,"/swerve/setpoint",0.000000
58.218303,"/swerve/output",-0.010426
58.218348,"/swerve/steer_enc",2.693263
58.238195,"/swerve/setpoint",0.000000
58.238305,"/swerve/output",-0.010426
58.238351,"/swerve/steer_enc",2.692488
58.258255,"/swerve/setpoint",0.000000
58.258364,"/swerve/output",-0.010426
58.258409,"/swerve/steer_enc",2.693263
58.278193,"/swerve/setpoint",0.000000
58.278302,"/swerve/output",-0.010426
58.278347,"/swerve/steer_enc",2.693263
58.298200,"/swerve/setpoint",0.000000
58.298308,"/swerve/output",-0.010426
58.298355,"/swerve/steer_enc",2.606384
58.318141,"/swerve/setpoint",0.000000
58.318248,"/swerve/output",-0.010426
58.318298,"/swerve/steer_enc",2.779343
58.338131,"/swerve/setpoint",0.000000
58.338239,"/swerve/output",-0.010426
58.338286,"/swerve/steer_enc",2.606384
58.358142,"/swerve/setpoint",0.000000
58.358249,"/swerve/output",-0.010426
58.358294,"/swerve/steer_enc",2.692488
58.378425,"/swerve/setpoint",0.000000
58.378591,"/swerve/output",-0.010426
58.378683,"/swerve/steer_enc",2.694814
58.398170,"/swerve/setpoint",0.000000
58.398333,"/swerve/output",-0.010426
58.398386,"/swerve/steer_enc",2.692488
58.418146,"/swerve/setpoint",0.000000
58.418251,"/swerve/output",-0.010426
58.418295,"/swerve/steer_enc",2.692488
58.438154,"/swerve/setpoint",0.000000
58.438264,"/swerve/output",-0.010426
58.438310,"/swerve/steer_enc",2.694038
58.458305,"/swerve/setpoint",0.000000
58.458489,"/swerve/output",-0.010426
58.458578,"/swerve/steer_enc",2.692488
58.478210,"/swerve/setpoint",0.000000
58.478325,"/swerve/output",-0.010426
58.478377,"/swerve/steer_enc",2.694814
58.498252,"/swerve/setpoint",0.000000
58.498363,"/swerve/output",-0.010426
58.498414,"/swerve/steer_enc",2.692488
58.518174,"/swerve/setpoint",0.000000
58.518282,"/swerve/output",-0.010426
58.518328,"/swerve/steer_enc",2.694038
58.538109,"/swerve/setpoint",0.000000
58.538216,"/swerve/output",-0.010426
58.538263,"/swerve/steer_enc",2.692488
58.558234,"/swerve/setpoint",0.000000
58.558342,"/swerve/output",-0.010426
58.558388,"/swerve/steer_enc",2.693263
58.578258,"/swerve/setpoint",0.000000
58.578367,"/swerve/output",-0.010426
58.578411,"/swerve/steer_enc",2.693263
58.598231,"/swerve/setpoint",0.000000
58.598339,"/swerve/output",-0.010426
58.598385,"/swerve/steer_enc",2.692488
58.618296,"/swerve/setpoint",0.000000
58.618404,"/swerve/output",-0.010426
58.618451,"/swerve/steer_enc",2.693263
58.638175,"/swerve/setpoint",0.000000
58.638289,"/swerve/output",-0.010426
58.638337,"/swerve/steer_enc",2.692488
58.658120,"/swerve/setpoint",0.000000
58.658281,"/swerve/output",-0.010426
58.658332,"/swerve/steer_enc",2.606384
58.678154,"/swerve/setpoint",0.000000
58.678275,"/swerve/output",-0.010426
58.678322,"/swerve/steer_enc",2.693263
58.698148,"/swerve/setpoint",0.000000
58.698255,"/swerve/output",-0.010426
58.698304,"/swerve/steer_enc",2.693263
58.718276,"/swerve/setpoint",0.000000
58.718383,"/swerve/output",-0.010426
58.718428,"/swerve/steer_enc",2.694038
58.738227,"/swerve/setpoint",0.000000
58.738336,"/swerve/output",-0.010426
58.738382,"/swerve/steer_enc",2.694038
58.758210,"/swerve/setpoint",0.000000
58.758315,"/swerve/output",-0.010426
58.758362,"/swerve/steer_enc",2.692488
58.778144,"/swerve/setpoint",0.000000
58.778253,"/swerve/output",-0.010426
58.778352,"/swerve/steer_enc",2.691714
58.798239,"/swerve/setpoint",0.000000
58.798349,"/swerve/output",-0.010426
58.798395,"/swerve/steer_enc",2.694038
58.818119,"/swerve/setpoint",0.000000
58.818229,"/swerve/output",-0.010426
58.818275,"/swerve/steer_enc",2.694038
58.838353,"/swerve/setpoint",0.000000
58.838463,"/swerve/output",-0.010426
58.838510,"/swerve/steer_enc",2.694038
58.858165,"/swerve/setpoint",0.000000
58.858280,"/swerve/output",-0.010426
58.858328,"/swerve/steer_enc",2.694814
58.878155,"/swerve/setpoint",0.000000
58.878318,"/swerve/output",-0.010426
58.878370,"/swerve/steer_enc",2.692488
58.898239,"/swerve/setpoint",0.000000
58.898397,"/swerve/output",-0.010426
58.898450,"/swerve/steer_enc",2.606384
58.918140,"/swerve/setpoint",0.000000
58.918246,"/swerve/output",-0.010426
58.918293,"/swerve/steer_enc",2.607134
58.938130,"/swerve/setpoint",0.000000
58.938237,"/swerve/output",-0.010426
58.938284,"/swerve/steer_enc",2.693263
58.958211,"/swerve/setpoint",0.000000
58.958317,"/swerve/output",-0.010426
58.958364,"/swerve/steer_enc",2.693263
58.978224,"/swerve/setpoint",0.000000
58.978337,"/swerve/output",-0.010426
58.978384,"/swerve/steer_enc",2.693263
58.998218,"/swerve/setpoint",0.000000
58.998325,"/swerve/output",-0.010426
58.998370,"/swerve/steer_enc",2.694038
59.018222,"/swerve/setpoint",0.000000
59.018346,"/swerve/output",-0.010426
59.018396,"/swerve/steer_enc",2.607134
59.038332,"/swerve/setpoint",0.000000
59.038441,"/swerve/output",-0.010426
59.038488,"/swerve/steer_enc",2.693263
59.058459,"/swerve/setpoint",0.000000
59.058565,"/swerve/output",-0.010426
59.058611,"/swerve/steer_enc",2.693263
59.078610,"/swerve/setpoint",0.000000
59.078718,"/swerve/output",-0.010426
59.078765,"/swerve/steer_enc",2.693263
59.098339,"/swerve/setpoint",0.000000
59.098568,"/swerve/output",-0.010426
59.098621,"/swerve/steer_enc",2.693263
59.118250,"/swerve/setpoint",0.000000
59.118357,"/swerve/output",-0.010426
59.118402,"/swerve/steer_enc",2.692488
59.138398,"/swerve/setpoint",0.000000
59.138505,"/swerve/output",-0.010426
59.138552,"/swerve/steer_enc",2.690940
59.158415,"/swerve/setpoint",0.000000
59.158523,"/swerve/output",-0.010426
59.158569,"/swerve/steer_enc",2.692488
59.178255,"/swerve/setpoint",0.000000
59.178363,"/swerve/output",-0.010426
59.178409,"/swerve/steer_enc",2.694038
59.198289,"/swerve/setpoint",0.000000
59.198408,"/swerve/output",-0.010426
59.198456,"/swerve/steer_enc",2.694038
59.218374,"/swerve/setpoint",0.000000
59.218492,"/swerve/output",-0.010426
59.218540,"/swerve/steer_enc",2.692488
59.238299,"/swerve/setpoint",0.000000
59.238410,"/swerve/output",-0.010426
59.238458,"/swerve/steer_enc",2.692488
59.258187,"/swerve/setpoint",0.000000
59.258296,"/swerve/output",-0.010426
59.258342,"/swerve/steer_enc",2.692488
59.278278,"/swerve/setpoint",0.000000
59.278388,"/swerve/output",-0.010426
59.278434,"/swerve/steer_enc",2.693263
59.298145,"/swerve/setpoint",0.000000
59.298255,"/swerve/output",-0.010426
59.298303,"/swerve/steer_enc",2.692488
59.318245,"/swerve/setpoint",0.000000
59.318352,"/swerve/output",-0.010426
59.318398,"/swerve/steer_enc",2.694038
59.338422,"/swerve/setpoint",0.000000
59.338535,"/swerve/output",-0.010426
59.338587,"/swerve/steer_enc",2.694038
59.358209,"/swerve/setpoint",0.000000
59.358315,"/swerve/output",-0.010426
59.358361,"/swerve/steer_enc",2.695590
59.378424,"/swerve/setpoint",0.000000
59.378535,"/swerve/output",-0.010426
59.378582,"/swerve/steer_enc",2.693263
59.398303,"/swerve/setpoint",0.000000
59.398411,"/swerve/output",-0.010426
59.398457,"/swerve/steer_enc",2.693263
59.418209,"/swerve/setpoint",0.000000
59.418315,"/swerve/output",-0.010426
59.418361,"/swerve/steer_enc",2.694038
59.438480,"/swerve/setpoint",0.000000
59.438590,"/swerve/output",-0.010426
59.438637,"/swerve/steer_enc",2.692488
59.458198,"/swerve/setpoint",0.000000
59.458304,"/swerve/output",-0.010426
59.458351,"/swerve/steer_enc",2.693263
59.478166,"/swerve/setpoint",0.000000
59.478287,"/swerve/output",-0.010426
59.478411,"/swerve/steer_enc",2.690940
59.498242,"/swerve/setpoint",0.000000
59.498348,"/swerve/output",-0.010426
59.498395,"/swerve/steer_enc",2.694038
59.518238,"/swerve/setpoint",0.000000
59.518345,"/swerve/output",-0.010426
59.518389,"/swerve/steer_enc",2.691714
59.538330,"/swerve/setpoint",0.000000
59.897490,"/swerve/output",-0.010426
59.897580,"/swerve/steer_enc",2.694814
59.922146,"/swerve/setpoint",0.000000
59.922249,"/swerve/output",-0.010426
59.922304,"/swerve/steer_enc",2.694038
59.923485,"/swerve/setpoint",0.000000
59.923567,"/swerve/output",-0.010426
59.923615,"/swerve/steer_enc",2.780943
59.924598,"/swerve/setpoint",0.000000
59.924674,"/swerve/output",-0.010426
59.924721,"/swerve/steer_enc",2.607134
59.925842,"/swerve/setpoint",0.000000
59.925921,"/swerve/output",-0.010426
59.925972,"/swerve/steer_enc",2.692488
59.926921,"/swerve/setpoint",0.000000
59.926992,"/swerve/output",-0.010426
59.927039,"/swerve/steer_enc",2.694038
59.928049,"/swerve/setpoint",0.000000
59.928135,"/swerve/output",-0.010426
59.928229,"/swerve/steer_enc",2.693263
59.929374,"/swerve/setpoint",0.000000
59.929777,"/swerve/output",-0.010426
59.929840,"/swerve/steer_enc",2.693263
59.931040,"/swerve/setpoint",0.000000
59.931153,"/swerve/output",-0.010426
59.931237,"/swerve/steer_enc",2.692488
59.932130,"/swerve/setpoint",0.000000
59.932194,"/swerve/output",-0.010426
59.932241,"/swerve/steer_enc",2.780143
59.933770,"/swerve/setpoint",0.000000
59.933899,"/swerve/output",-0.010426
59.933953,"/swerve/steer_enc",2.692488
59.934908,"/swerve/setpoint",0.000000
59.934972,"/swerve/output",-0.010426
59.935020,"/swerve/steer_enc",2.693263
59.935879,"/swerve/setpoint",0.000000
59.935943,"/swerve/output",-0.010426
59.935990,"/swerve/steer_enc",2.779343
59.937050,"/swerve/setpoint",0.000000
59.937118,"/swerve/output",-0.010426
59.937165,"/swerve/steer_enc",2.693263
59.938074,"/swerve/setpoint",0.000000
59.938139,"/swerve/output",-0.010426
59.938187,"/swerve/steer_enc",2.692488
59.939514,"/swerve/setpoint",0.000000
59.939649,"/swerve/output",-0.010426
59.939701,"/swerve/steer_enc",2.694038
59.940760,"/swerve/setpoint",0.000000
59.940837,"/swerve/output",-0.010426
59.940886,"/swerve/steer_enc",2.694038
59.941844,"/swerve/setpoint",0.000000
59.941916,"/swerve/output",-0.010426
59.942017,"/swerve/steer_enc",2.607885
59.943001,"/swerve/setpoint",0.000000
59.943070,"/swerve/output",-0.010426
59.943118,"/swerve/steer_enc",2.693263
59.944348,"/swerve/setpoint",0.000000
59.944426,"/swerve/output",-0.010426
59.944471,"/swerve/steer_enc",2.605634
59.945572,"/swerve/setpoint",0.000000
59.945643,"/swerve/output",-0.010426
59.945691,"/swerve/steer_enc",2.693263
59.958372,"/swerve/setpoint",0.000000
59.958456,"/swerve/output",-0.010426
59.958620,"/swerve/steer_enc",2.780143
59.979306,"/swerve/setpoint",0.000000
59.979397,"/swerve/output",-0.010426
59.979443,"/swerve/steer_enc",2.691714
59.998425,"/swerve/setpoint",0.000000
59.998523,"/swerve/output",-0.010426
59.998571,"/swerve/steer_enc",2.693263
60.018216,"/swerve/setpoint",0.000000
60.018338,"/swerve/output",-0.010426
60.018389,"/swerve/steer_enc",2.694038
60.038253,"/swerve/setpoint",0.000000
60.038366,"/swerve/output",-0.010426
60.038416,"/swerve/steer_enc",2.694038
60.058271,"/swerve/setpoint",0.000000
60.058381,"/swerve/output",-0.010426
60.058432,"/swerve/steer_enc",2.780943
60.078378,"/swerve/setpoint",0.000000
60.078490,"/swerve/output",-0.010426
60.078539,"/swerve/steer_enc",2.693263
60.098173,"/swerve/setpoint",0.000000
60.098337,"/swerve/output",-0.010426
60.098392,"/swerve/steer_enc",2.606384
60.118124,"/swerve/setpoint",0.000000
60.118237,"/swerve/output",-0.010426
60.118285,"/swerve/steer_enc",2.693263
60.138212,"/swerve/setpoint",0.000000
60.138324,"/swerve/output",-0.010426
60.138373,"/swerve/steer_enc",2.691714
60.158154,"/swerve/setpoint",0.000000
60.158264,"/swerve/output",-0.010426
60.158313,"/swerve/steer_enc",2.693263
60.178319,"/swerve/setpoint",0.000000
60.178433,"/swerve/output",-0.010426
60.178482,"/swerve/steer_enc",2.780943
60.198284,"/swerve/setpoint",0.000000
60.198401,"/swerve/output",-0.010426
60.198512,"/swerve/steer_enc",2.693263
60.218182,"/swerve/setpoint",0.000000
60.218288,"/swerve/output",-0.010426
60.218333,"/swerve/steer_enc",2.693263
60.238241,"/swerve/setpoint",0.000000
60.238347,"/swerve/output",-0.010426
60.238394,"/swerve/steer_enc",2.694038
60.258107,"/swerve/setpoint",0.000000
60.258223,"/swerve/output",-0.010426
60.258271,"/swerve/steer_enc",2.691714
60.278289,"/swerve/setpoint",0.000000
60.278412,"/swerve/output",-0.010426
60.278463,"/swerve/steer_enc",2.694038
60.298311,"/swerve/setpoint",0.000000
60.298418,"/swerve/output",-0.010426
60.298465,"/swerve/steer_enc",2.693263
60.318082,"/swerve/setpoint",0.000000
60.318189,"/swerve/output",-0.010426
60.318236,"/swerve/steer_enc",2.691714
60.338152,"/swerve/setpoint",0.000000
60.338258,"/swerve/output",-0.010426
60.338305,"/swerve/steer_enc",2.694038
60.358149,"/swerve/setpoint",0.000000
60.358265,"/swerve/output",-0.010426
60.358313,"/swerve/steer_enc",2.606384
60.378364,"/swerve/setpoint",0.000000
60.378472,"/swerve/output",-0.010426
60.378517,"/swerve/steer_enc",2.694038
60.398168,"/swerve/setpoint",0.000000
60.398287,"/swerve/output",-0.010426
60.398382,"/swerve/steer_enc",2.692488
60.418218,"/swerve/setpoint",0.000000
60.418333,"/swerve/output",-0.010426
60.418382,"/swerve/steer_enc",2.606384
60.438219,"/swerve/setpoint",0.000000
60.438328,"/swerve/output",-0.010426
60.438374,"/swerve/steer_enc",2.693263
60.458272,"/swerve/setpoint",0.000000
60.458379,"/swerve/output",-0.010426
60.458425,"/swerve/steer_enc",2.693263
60.478427,"/swerve/setpoint",0.000000
60.478537,"/swerve/output",-0.010426
60.478583,"/swerve/steer_enc",2.691714
60.498133,"/swerve/setpoint",0.000000
60.498242,"/swerve/output",-0.010426
60.498340,"/swerve/steer_enc",2.693263
60.518404,"/swerve/setpoint",0.000000
60.518511,"/swerve/output",-0.010426
60.518559,"/swerve/steer_enc",2.692488
60.538160,"/swerve/setpoint",0.000000
60.538267,"/swerve/output",-0.010426
60.538315,"/swerve/steer_enc",2.694038
60.558165,"/swerve/setpoint",0.000000
60.558276,"/swerve/output",-0.010426
60.558322,"/swerve/steer_enc",2.695590
60.578229,"/swerve/setpoint",0.000000
60.578347,"/swerve/output",-0.010426
60.578395,"/swerve/steer_enc",2.691714
60.598200,"/swerve/setpoint",0.000000
60.598309,"/swerve/output",-0.010426
60.598355,"/swerve/steer_enc",2.692488
60.618254,"/swerve/setpoint",0.000000
60.618365,"/swerve/output",-0.010426
60.618417,"/swerve/steer_enc",2.692488
60.638203,"/swerve/setpoint",0.000000
60.638311,"/swerve/output",-0.010426
60.638355,"/swerve/steer_enc",2.692488
60.658441,"/swerve/setpoint",0.000000
60.658551,"/swerve/output",-0.010426
60.658601,"/swerve/steer_enc",2.692488
60.678191,"/swerve/setpoint",0.000000
60.678304,"/swerve/output",-0.010426
60.678355,"/swerve/steer_enc",2.693263
60.698176,"/swerve/setpoint",0.000000
60.698285,"/swerve/output",-0.010426
60.698331,"/swerve/steer_enc",2.691714
60.718142,"/swerve/setpoint",0.000000
60.718246,"/swerve/output",-0.010426
60.718292,"/swerve/steer_enc",2.692488
60.738225,"/swerve/setpoint",0.000000
60.738335,"/swerve/output",-0.010426
60.738386,"/swerve/steer_enc",2.692488
60.758367,"/swerve/setpoint",0.000000
60.758528,"/swerve/output",-0.010426
60.758580,"/swerve/steer_enc",2.694038
60.778193,"/swerve/setpoint",0.000000
60.778350,"/swerve/output",-0.010426
60.778402,"/swerve/steer_enc",2.693263
60.798162,"/swerve/setpoint",0.000000
60.798273,"/swerve/output",-0.010426
60.798320,"/swerve/steer_enc",2.696367
60.818176,"/swerve/setpoint",0.000000
60.818287,"/swerve/output",-0.010426
60.818333,"/swerve/steer_enc",2.604884
60.838287,"/swerve/setpoint",0.000000
60.838449,"/swerve/output",-0.010426
60.838501,"/swerve/steer_enc",2.694814
60.858197,"/swerve/setpoint",0.000000
60.858314,"/swerve/output",-0.010426
60.858364,"/swerve/steer_enc",2.694038
60.878184,"/swerve/setpoint",0.000000
60.878294,"/swerve/output",-0.010426
60.878396,"/swerve/steer_enc",2.692488
60.898153,"/swerve/setpoint",0.000000
60.898260,"/swerve/output",-0.010426
60.898308,"/swerve/steer_enc",2.694038
60.918196,"/swerve/setpoint",0.000000
60.918311,"/swerve/output",-0.010426
60.918421,"/swerve/steer_enc",2.692488
60.938188,"/swerve/setpoint",0.000000
60.938296,"/swerve/output",-0.010426
60.938343,"/swerve/steer_enc",2.606384
60.958239,"/swerve/setpoint",0.000000
60.958346,"/swerve/output",-0.010426
60.958394,"/swerve/steer_enc",2.692488
60.978094,"/swerve/setpoint",0.000000
60.978199,"/swerve/output",-0.010426
60.978246,"/swerve/steer_enc",2.605634
60.998109,"/swerve/setpoint",0.000000
60.998258,"/swerve/output",-0.010426
60.998305,"/swerve/steer_enc",2.694038
61.018209,"/swerve/setpoint",0.000000
61.018427,"/swerve/output",-0.010426
61.018481,"/swerve/steer_enc",2.605634
61.038300,"/swerve/setpoint",0.000000
61.038420,"/swerve/output",-0.010426
61.038468,"/swerve/steer_enc",2.694814
61.058190,"/swerve/setpoint",0.000000
61.058298,"/swerve/output",-0.010426
61.058344,"/swerve/steer_enc",2.690940
61.078178,"/swerve/setpoint",0.000000
61.078289,"/swerve/output",-0.010426
61.078399,"/swerve/steer_enc",2.693263
61.098195,"/swerve/setpoint",0.000000
61.098312,"/swerve/output",-0.010426
61.098360,"/swerve/steer_enc",2.695590
61.118187,"/swerve/setpoint",0.000000
61.118304,"/swerve/output",-0.010426
61.118355,"/swerve/steer_enc",2.693263
61.138271,"/swerve/setpoint",0.000000
61.138386,"/swerve/output",-0.010426
61.138435,"/swerve/steer_enc",2.692488
61.158109,"/swerve/setpoint",0.000000
61.158218,"/swerve/output",-0.010426
61.158264,"/swerve/steer_enc",2.606384
61.178152,"/swerve/setpoint",0.000000
61.178261,"/swerve/output",-0.010426
61.178307,"/swerve/steer_enc",2.691714
61.198100,"/swerve/setpoint",0.000000
61.198208,"/swerve/output",-0.010426
61.198256,"/swerve/steer_enc",2.692488
61.218328,"/swerve/setpoint",0.000000
61.218435,"/swerve/output",-0.010426
61.218482,"/swerve/steer_enc",2.607134
61.238282,"/swerve/setpoint",0.000000
61.238389,"/swerve/output",-0.010426
61.238434,"/swerve/steer_enc",2.693263
61.258169,"/swerve/setpoint",0.000000
61.258280,"/swerve/output",-0.010426
61.258332,"/swerve/steer_enc",2.693263
61.278140,"/swerve/setpoint",0.000000
61.278249,"/swerve/output",-0.010426
61.278296,"/swerve/steer_enc",2.693263
61.298113,"/swerve/setpoint",0.000000
61.298225,"/swerve/output",-0.010426
61.298277,"/swerve/steer_enc",2.692488
61.318157,"/swerve/setpoint",0.000000
61.318266,"/swerve/output",-0.010426
61.318310,"/swerve/steer_enc",2.693263
61.338276,"/swerve/setpoint",0.000000
61.338383,"/swerve/output",-0.010426
61.338430,"/swerve/steer_enc",2.606384
61.358219,"/swerve/setpoint",0.000000
61.358327,"/swerve/output",-0.010426
61.358379,"/swerve/steer_enc",2.691714
61.378221,"/swerve/setpoint",0.000000
61.378328,"/swerve/output",-0.010426
61.378374,"/swerve/steer_enc",2.694038
61.398198,"/swerve/setpoint",0.000000
61.398306,"/swerve/output",-0.010426
61.398353,"/swerve/steer_enc",2.693263
61.418177,"/swerve/setpoint",0.000000
61.418283,"/swerve/output",-0.010426
61.418332,"/swerve/steer_enc",2.780943
61.438249,"/swerve/setpoint",0.000000
61.438362,"/swerve/output",-0.010426
61.438412,"/swerve/steer_enc",2.691714
61.458280,"/swerve/setpoint",0.000000
61.458388,"/swerve/output",-0.010426
61.458435,"/swerve/steer_enc",2.694038
61.478289,"/swerve/setpoint",0.000000
61.478400,"/swerve/output",-0.010426
61.478450,"/swerve/steer_enc",2.692488
61.498512,"/swerve/setpoint",0.000000
61.498621,"/swerve/output",-0.010426
61.498672,"/swerve/steer_enc",2.690167
61.518192,"/swerve/setpoint",0.000000
61.518308,"/swerve/output",-0.010426
61.518361,"/swerve/steer_enc",2.694038
61.538258,"/swerve/setpoint",0.000000
61.538366,"/swerve/output",-0.010426
61.538413,"/swerve/steer_enc",2.692488
61.558315,"/swerve/setpoint",0.000000
61.558423,"/swerve/output",-0.010426
61.558470,"/swerve/steer_enc",2.693263
61.578255,"/swerve/setpoint",0.000000
61.578369,"/swerve/output",-0.010426
61.578419,"/swerve/steer_enc",2.692488
61.598247,"/swerve/setpoint",0.000000
61.598354,"/swerve/output",-0.010426
61.598401,"/swerve/steer_enc",2.693263
61.618311,"/swerve/setpoint",0.000000
61.618417,"/swerve/output",-0.010426
61.618464,"/swerve/steer_enc",2.693263
61.638287,"/swerve/setpoint",0.000000
61.638392,"/swerve/output",-0.010426
61.638498,"/swerve/steer_enc",2.691714
61.658437,"/swerve/setpoint",0.000000
61.658545,"/swerve/output",-0.010426
61.658593,"/swerve/steer_enc",2.692488
61.678209,"/swerve/setpoint",0.000000
61.678449,"/swerve/output",-0.010426
61.678551,"/swerve/steer_enc",2.694038
